,question_id,stem,metas,answer,analysis,knowledge_point_ids
991,337268965976084481_wx,"<p>教师事先把要学的知识录成微课视频，配备相关的资料上传到在线课程平台上,学生在课前使用网络学习，课堂变成了讨论交流、答疑解惑的场所，这种教学形式是（）</p>","[{""key"":""A"",""value"":""<p>生成课堂</p>""},{""key"":""B"",""value"":""<p>翻转课堂</p>""},{""key"":""C"",""value"":""<p>传统课堂</p>""},{""key"":""D"",""value"":""<p>答疑解惑</p>""}]","[""B""]",<p>翻转课堂是指，在信息化环境中，要求学生在课前或家里预先通过教学视频等学习资源进行学习，课堂上师生开展作业答疑、协作探究和互动交流等活动。也即重新调整课堂内外的时间，将学习的决定权从教师转移给学生。这是在美国等西方国家日渐流行的一种教学模式。题干表述符合翻转课堂的含义。</p>,['教学组织形式']
992,337269006526611457_wx,<p>学生由于知识等方面的缺乏，具有天然的向师性和对教师的依赖性，因此是被动的教育对象。（ &nbsp;&nbsp;）</p>,[],"[""错误""]",<p>学生由于知识较少，经验缺乏，独立能力不强，所以具有依赖性和向师性，但学生对教师的依赖性并不是对教师的完全盲从，因为学生是学习的主体，是具有主观能动性、具有不同特殊素质的人。</p>,['教师']
993,337269170565824513_wx,<p>教师对学生的影响随着学生学业的结束而消失。（ &nbsp;&nbsp;）</p>,[],"[""错误""]",<p>教师劳动具有长期性，教师对学生的影响不会随着学生学业的结束而消失，而是会在学生长期的实践中更趋于完善和成熟。</p>,"['教师', '学生', '师生关系']"
994,337269261011795969_wx,<p>学校德育管理的核心是（ &nbsp;）</p>,"[{""key"":""A"",""value"":""<p>常规管理</p>""},{""key"":""B"",""value"":""<p>德育管理人员队伍建设</p>""},{""key"":""C"",""value"":""<p>班集体管理</p>""},{""key"":""D"",""value"":""<p>自我管理</p>""}]","[""C""]",<p>常规管理是学校管理的基础，班集体管理是学校德育管理的核心，自我管理是学校德育管理取得实效的基础。</p>,['德育概述']
995,337269262723088385_wx,<p>&ldquo;水涨船高&rdquo;&ldquo;优中选优&rdquo;，属于（）评价。</p>,"[{""key"":""A"",""value"":""<p>终结性</p>""},{""key"":""B"",""value"":""<p>相对性</p>""},{""key"":""C"",""value"":""<p>绝对性</p>""},{""key"":""D"",""value"":""<p>个体内差异</p>""}]","[""B""]",<p>相对性评价又称为常模参照性评价，是运用常模参照性测验对学生的学习成绩进行的评价。它主要依据学生个人的学习成绩在该班学生成绩序列或常模中所处的位置来评价和决定他的成绩的优劣，而不考虑是否达到教学目标的要求。&ldquo;水涨船高&rdquo;&ldquo;优中选优&rdquo;都强调的是在一小群体中所处位置的相对性，不考虑整个群体的状况，因此体现的是相对性评价。</p>,['教学评价']
996,337269312895356928_wx,<p>我国现代教育制度形成于鸦片战争之前。（）</p>,[],"[""错误""]",<p>我国现代学制的建立是从清末&ldquo;废科举、兴学校&rdquo;开始的。我国近代教育史上最早制订的系统的学校制度是1902年的《钦定学堂章程》，第二次鸦片战争于1860年结束。故题干表述错误。</p>,['教育制度']
997,337269383527415809_wx,<p>教师热爱教育事业集中体现在无私奉献。（ &nbsp;&nbsp;）</p>,[],"[""错误""]",<p>教师热爱教育事业集中体现在热爱学生上。</p>,['教师']
998,337269495674716160_wx,<p>我国传统的学生观将学生看作是被动的接受体、教师塑造与控制的对象，学生在教育中处于边缘位置，对学生的教育是规范、预设的。（ &nbsp;&nbsp;）</p>,[],"[""正确""]",<p>我国传统的学生观将学生看作是被动的接受体、教师塑造与控制的对象，学生在教育中处于边缘位置，对学生的教育是规范、预设的。</p>,['学生']
999,337269659038683137_wx,<p>对于纪律较差的班级而言，专制型师生关系是最理想的师生关系类型。（ &nbsp;&nbsp;）</p>,[],"[""错误""]",<p>无论一个班级的纪律状况如何，专制型师生关系最终都会导致师生关系紧张，只有民主型的师生关系才是最理想的师生关系类型。</p>,"['教师', '学生', '师生关系']"
1000,337269661341351937_wx,<p>&ldquo;视其所以，观其所由，察其所安&rdquo;体现了教学中应遵循（）原则。</p>,"[{""key"":""A"",""value"":""<p>直观性</p>""},{""key"":""B"",""value"":""<p>因材施教</p>""},{""key"":""C"",""value"":""<p>理论联系实际</p>""},{""key"":""D"",""value"":""<p>传授性</p>""}]","[""B""]",<p>因材施教原则，是指教师要从学生的实际情况、个别差异出发，有的放矢地进行有差别的教学，使每个学生都能扬长避短，获得最佳的发展。&ldquo;视其所以，观其所由，察其所安&rdquo;的意思是说：如何判断一个人的好坏，既要看他当前的言行，又要看是什么原因导致了他当前的言行，还要看他的实际用心和目的是什么？由此可知，体现的是因材施教的教学原则。　</p>,['教学原则']
1001,337269806267138048_wx,<p>衡量师生关系的好坏，主要是根据人际关系的基本品质进行判断的。（ &nbsp;&nbsp;）</p>,[],"[""正确""]",<p>衡量师生关系的好坏，主要是根据人际关系的基本品质进行判断的。因此，良好的师生关系主要有四个方面的特征：①尊师爱生，配合密切。②民主平等，联系稳固。③教学相长，关系透明。④双向反馈，互补互助。</p>,"['教师', '学生', '师生关系']"
1002,337269922508083200_wx,<p>&ldquo;严慈相济&rdquo;体现的德育原则是（ &nbsp;）</p>,"[{""key"":""A"",""value"":""<p>正面引导与纪律约束相结合</p>""},{""key"":""B"",""value"":""<p>严格要求学生与尊重学生相结合</p>""},{""key"":""C"",""value"":""<p>集体教育与个别教育相结合</p>""},{""key"":""D"",""value"":""<p>发挥积极因素与克服消极因素相结合</p>""}]","[""B""]",<p>尊重信任学生与严格要求学生相结合原则是指进行德育时要把对学生个人的尊重和信任与对他们的思想和行为的严格要求结合起来，使教育者对学生的影响与要求易于转化为学生的品德，使教育者的合理要求转化为学生的自觉行动。&ldquo;严慈相济&rdquo;体现了严格要求与尊重学生相统一的原则。</p>,['德育原则']
1003,337269931756523521_wx,<p>师生之间的心理关系对教育活动没有多大的影响。（ &nbsp;&nbsp;）</p>,[],"[""错误""]",<p>从教育社会心理学观点来看师生之间的心理关系，不论其好坏，都是一种最有力的心理环境，它有形无形地影响着教育工作的成效和学生的正常发展。</p>,"['教师', '学生', '师生关系']"
1004,337270078032875520_wx,<p>教学内容被分成若干部分，学生自行确定步调，循序渐进，依次进行学习，老师及时给予强化和反馈，这属于（）模式。</p>,"[{""key"":""A"",""value"":""<p>非指导性教学</p>""},{""key"":""B"",""value"":""<p>范例教学</p>""},{""key"":""C"",""value"":""<p>探究教学</p>""},{""key"":""D"",""value"":""<p>程序教学</p>""}]","[""D""]",<p>程序教学模式是指让学生按照一定程序获取知识的一种教学模式，步骤是：小步子、及时强化、自定步调、积极反馈(强化)、低错误率。题干所述即为程序教学模式。</p>,['教学模式']
1005,337270083649044480_wx,<p>教师专业发展主要指教师专业素养的发展，决定因素在教师自身，自主发展是教师专业发展的根本。（ &nbsp;&nbsp;）</p>,[],"[""正确""]",<p>影响教师专业发展的因素是多方面的，但个体因素(教师)是影响教师专业发展最直接、最主要，也是最根本的因素。</p>,['教师']
1006,337270275400048640_wx,<p>良好的专业自我能够使教师形成符合自己志趣、能力和个性的独特教学风格。（ &nbsp;&nbsp;）</p>,[],"[""正确""]",<p>专业自我的形成是指教师在职业生活中创造并体现符合自己志趣、能力与个性的独特的教育教学生活方式以及个体自身在职业生活中形成的知识、观念、价值体系与教学风格的总和。</p>,['教师']
1007,337270396439269376_wx,<p>在《论语&middot;先进篇》中，陈述了孔子对弟子的评价。子曰：&ldquo;从我于陈、蔡者，皆不及门也。德行：颜渊，闵子骞，冉伯牛，仲弓。言语：宰我，子贡。政事：冉有，季路。文学：子游，子夏。&rdquo;体现的是（）</p>,"[{""key"":""A"",""value"":""<p>启发性原则</p>""},{""key"":""B"",""value"":""<p>因材施教原则</p>""},{""key"":""C"",""value"":""<p>巩固性原则</p>""},{""key"":""D"",""value"":""<p>循序渐进原则</p>""}]","[""B""]",<p>题干中这句话的意思为，孔子说：&ldquo;跟随我在陈国、蔡国的学生，现在都不在门下了。德行见长的弟子是颜渊、闵子骞、冉伯牛、仲弓。言语见长的是宰我、子贡。政务见长的是冉有、子路。文学见长的是子游、子夏。&rdquo;这体现的是因材施教的原则。</p>,['教学原则']
1008,337270457701269504_wx,<p>教师劳动手段的特殊性决定了教师劳动具有创造性的特点。（ &nbsp;&nbsp;）</p>,[],"[""错误""]",<p>教师劳动的创造性主要是由劳动对象的特点所决定的。教师的劳动对象是人，特别是中小学教师，他们的教育对象是正在成长的少年儿童。这就要求，教师的劳动不仅要遵循教育规律，讲科学性，同时还要讲艺术性，像艺术家那样进行创造性的劳动，教育工作是对人的改造与塑造的统一。教师劳动手段的特殊性，决定了教师劳动的示范性。在教育过程中教育的基本手段与教育者融为一体。教师是学生学习的直接榜样，他的思想行为、求知精神、科学态度、思维方法等都对学生起示范作用。</p>,['教师']
1009,337270559438290944_wx,<p>2019年全国教育工作会议强调，要加强对家庭教育工作的支持，通过家委会、家长学校、家长课堂、购买服务等形式，形成政府、家庭、学校、社会联动的家庭教育工作体系，这体现了德育的（ &nbsp;）</p>,"[{""key"":""A"",""value"":""<p>新时代中国特色社会主义导向性原则</p>""},{""key"":""B"",""value"":""<p>理论联系实际原则</p>""},{""key"":""C"",""value"":""<p>教育影响的一致性和连贯性原则</p>""},{""key"":""D"",""value"":""<p>依靠积极因素，克服消极因素原则</p>""}]","[""C""]",<p>教育影响的一致性与连贯性原则指在德育工作中，教育者应主动协调多方面教育力量，统一认识和步调，有计划、有系统、前后连贯地教育学生，发挥教育的整体功能，培养学生正确的思想品德。&ldquo;形成政府、家庭、学校、社会联动的家庭教育工作体系&rdquo;，这体现的即是教育影响的一致性与连贯性原则。</p>,['德育原则']
1010,337270571341742080_wx,<p>关于教育如何发挥人的力量，下列说法正确的是()</p>,"[{""key"":""A"",""value"":""<p>教育是人的力量发挥的唯一途径</p>""},{""key"":""B"",""value"":""<p>教育只关注人的精神力量的发挥</p>""},{""key"":""C"",""value"":""<p>人的精神力量只有通过教育才能实现</p>""},{""key"":""D"",""value"":""<p>教育只关注人的身体力量的发挥</p>""}]","[""C""]",<p>教育是发挥人的力量的一个重要途径，并不是唯一途径；人的精神力量的发展只有通过教育才能实现；教育既关注人的精神力量，也关注身体力量的发挥。因此，只有C项说法正确。</p>,['教育及其产生与发展']
1011,337270571354324993_wx,<p>认为教育起源于儿童对成人的无意识模仿的是()</p>,"[{""key"":""A"",""value"":""<p>生物起源说</p>""},{""key"":""B"",""value"":""<p>心理起源说</p>""},{""key"":""C"",""value"":""<p>劳动起源说</p>""},{""key"":""D"",""value"":""<p>社会生活起源说</p>""}]","[""B""]",<p>心理起源说认为教育起源于儿童对成人的无意识模仿。</p>,"['教育及其产生与发展', '教育学概述']"
1012,337270571362713601_wx,<p>我国唐代“六学二馆”体现了当时学校教育具有()</p>,"[{""key"":""A"",""value"":""<p>阶级性</p>""},{""key"":""B"",""value"":""<p>垄断性</p>""},{""key"":""C"",""value"":""<p>非生产性</p>""},{""key"":""D"",""value"":""<p>等级性</p>""}]","[""D""]",<p>我国唐代的“六学二馆”，针对不同等级的人有不同的入学要求，鲜明地体现了封建社会教育的等级性。</p>,['教育学概述']
1013,337270571371102209_wx,<p>提出“罢黜百家，独尊儒术”的建议，并对后世的文化教育及选士制度产生了深远影响的人是()</p>,"[{""key"":""A"",""value"":""<p>汉武帝</p>""},{""key"":""B"",""value"":""<p>董仲舒</p>""},{""key"":""C"",""value"":""<p>郑玄</p>""},{""key"":""D"",""value"":""<p>朱熹</p>""}]","[""B""]",<p>汉武帝采纳董仲舒“罢黜百家，独尊儒术”的建议，实行思想专制的文化教育政策和选士制度。</p>,['教育及其产生与发展']
